order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price,total_price
1691779,2019-09-15,12553,Makassar,Sulawesi Selatan,P2759,BRAND_P,12,590000,7080000
1691779,2019-09-15,12553,Makassar,Sulawesi Selatan,P2960,BRAND_R,12,590000,7080000
1691746,2019-09-15,14224,Jakarta Selatan,DKI Jakarta,P1693,BRAND_H,12,233000,2796000
1691806,2019-09-15,15547,Depok,Jawa Barat,P2485,BRAND_P,2,1045000,2090000
1691746,2019-09-15,14224,Jakarta Selatan,DKI Jakarta,P0519,BRAND_B,1,310000,310000
1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P2070,BRAND_L,2,4475000,8950000
1691761,2019-09-15,16407,Yogyakarta,Yogyakarta,P4060,BRAND_W,4,3144000,12576000
1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P4071,BRAND_W,1,1045000,1045000
1691740,2019-09-15,14911,Palangkaraya,Kalimantan Tengah,P1911,BRAND_J,20,740000,14800000
1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P0763,BRAND_C,1,1465000,1465000
1691737,2019-09-15,17675,Jakarta Pusat,DKI Jakarta,P2917,BRAND_R,2,3494000,6988000
1691695,2019-09-15,12971,Jakarta Pusat,DKI Jakarta,P2485,BRAND_P,40,904000,36160000
1691752,2019-09-15,14572,Bandung,Jawa Barat,P2188,BRAND_M,4,590000,2360000
1691752,2019-09-15,14572,Bandung,Jawa Barat,P0088,BRAND_A,1,1045000,1045000
1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P2091,BRAND_L,3,590000,1770000
1691728,2019-09-15,15701,Malang,Jawa Timur,P2763,BRAND_P,3,590000,1770000
1691785,2019-09-15,17059,Jakarta Timur,DKI Jakarta,P1902,BRAND_J,3,740000,2220000
1691728,2019-09-15,15701,Malang,Jawa Timur,P1255,BRAND_E,2,275000,550000
1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P1645,BRAND_G,3,310000,930000
1691806,2019-09-15,15547,Depok,Jawa Barat,P4057,BRAND_W,2,2445000,4890000
1691800,2019-09-15,16536,Jakarta Pusat,DKI Jakarta,P4060,BRAND_W,2,3144000,6288000
1691704,2019-09-15,17097,Palembang,Sumatra Selatan,P2971,BRAND_R,2,1465000,2930000
1691752,2019-09-15,14572,Bandung,Jawa Barat,P0436,BRAND_B,2,2095000,4190000
1691719,2019-09-15,14246,Jakarta Selatan,DKI Jakarta,P4059,BRAND_W,2,2795000,5590000
1691776,2019-09-15,13610,Depok,Jawa Barat,P2865,BRAND_R,1,1045000,1045000
1691806,2019-09-15,15547,Depok,Jawa Barat,P2287,BRAND_M,2,590000,1180000
1691689,2019-09-15,17061,Jakarta Timur,DKI Jakarta,P0258,BRAND_A,12,2235000,26820000
1691800,2019-09-15,16536,Jakarta Pusat,DKI Jakarta,P0623,BRAND_B,4,695000,2780000
1691806,2019-09-15,15547,Depok,Jawa Barat,P2213,BRAND_M,4,303000,1212000
1691773,2019-09-15,15984,Surakarta,Jawa Tengah,P2763,BRAND_P,3,590000,1770000
1691737,2019-09-15,17675,Jakarta Pusat,DKI Jakarta,P0167,BRAND_A,8,1325000,10600000
1691728,2019-09-15,15701,Malang,Jawa Timur,P3830,BRAND_V,1,2095000,2095000
1691701,2019-09-15,14566,Banjarmasin,Kalimantan Selatan,P1900,BRAND_J,200,639000,127800000
1672732,2019-07-16,14606,Jakarta Barat,DKI Jakarta,P1273,BRAND_F,3,604000,1812000
1672933,2019-07-16,0,unknown,unknown,P3312,BRAND_S,1,1458000,1458000
1672930,2019-07-16,0,unknown,unknown,P1912,BRAND_J,2,1458000,2916000
1672933,2019-07-16,0,unknown,unknown,P0890,BRAND_C,3,303000,909000
1672936,2019-07-16,0,unknown,unknown,P1815,BRAND_I,1,3789000,3789000
1672933,2019-07-16,0,unknown,unknown,P3111,BRAND_S,1,583000,583000
1672858,2019-07-16,17757,Tangerang,Banten,P2303,BRAND_N,2,590000,1180000
1672849,2019-07-16,12930,Yogyakarta,Yogyakarta,P2715,BRAND_P,6,1045000,6270000
1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P3919,BRAND_V,2,1325000,2650000
1672936,2019-07-16,0,unknown,unknown,P1902,BRAND_J,2,1458000,2916000
1672711,2019-07-16,15998,Bandung,Jawa Barat,P1097,BRAND_D,1,2795000,2795000
1672936,2019-07-16,0,unknown,unknown,P1462,BRAND_F,1,873000,873000
1672897,2019-07-16,17420,Bekasi,Jawa Barat,P2087,BRAND_L,10,590000,5900000
1672933,2019-07-16,0,unknown,unknown,P1153,BRAND_D,6,1164000,6984000
1672885,2019-07-16,15311,Bogor,Jawa Barat,P2089,BRAND_L,100,520000,52000000
1672921,2019-07-16,0,unknown,unknown,P1797,BRAND_H,7,1748000,12236000
1672681,2019-07-16,15329,Malang,Jawa Timur,P3266,BRAND_S,4,1745000,6980000
1672921,2019-07-16,0,unknown,unknown,P2930,BRAND_R,4,1164000,4656000
1672570,2019-07-16,12971,Jakarta Pusat,DKI Jakarta,P2492,BRAND_P,12,1045000,12540000
1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P1902,BRAND_J,10,740000,7400000
1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P2922,BRAND_R,1,1745000,1745000
1672885,2019-07-16,15311,Bogor,Jawa Barat,P2960,BRAND_R,2,590000,1180000
1672921,2019-07-16,0,unknown,unknown,P3132,BRAND_S,1,4373000,4373000
1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P3546,BRAND_S,2,590000,1180000
1672864,2019-07-16,12444,Lubuklinggau,Sumatra Selatan,P1011,BRAND_D,2,2095000,4190000
1672933,2019-07-16,0,unknown,unknown,P2969,BRAND_R,16,1150000,18400000
1672918,2019-07-16,12933,Jakarta Pusat,DKI Jakarta,P0263,BRAND_A,12,303000,3636000
1672900,2019-07-16,13750,Jakarta Pusat,DKI Jakarta,P2958,BRAND_R,12,450000,5400000
1672933,2019-07-16,0,unknown,unknown,P3610,BRAND_S,1,303000,303000
1672807,2019-07-16,14110,Bogor,Jawa Barat,P2102,BRAND_L,10,590000,5900000
1672717,2019-07-16,15061,Jakarta Utara,DKI Jakarta,P2949,BRAND_R,125,159000,19875000
1672795,2019-07-16,14667,Jakarta Selatan,DKI Jakarta,P3029,BRAND_R,5,590000,2950000
1672933,2019-07-16,0,unknown,unknown,P2075,BRAND_L,1,1164000,1164000
1672786,2019-07-16,15507,Tangerang,Banten,P2521,BRAND_P,3,1745000,5235000
1672918,2019-07-16,12933,Jakarta Pusat,DKI Jakarta,P1307,BRAND_F,1,1325000,1325000
1672906,2019-07-16,12748,Jakarta Utara,DKI Jakarta,P3961,BRAND_W,3,695000,2085000
1672933,2019-07-16,0,unknown,unknown,P0734,BRAND_C,1,583000,583000
1672933,2019-07-16,0,unknown,unknown,P1326,BRAND_F,1,873000,873000
1672933,2019-07-16,0,unknown,unknown,P3895,BRAND_V,1,2623000,2623000
1672846,2019-07-16,15498,Semarang,Jawa Tengah,P1915,BRAND_J,20,740000,14800000
1672927,2019-07-16,0,unknown,unknown,P3408,BRAND_S,2,583000,1166000
1672576,2019-07-16,12759,Pekanbaru,Riau,P3304,BRAND_S,12,450000,5400000
1672705,2019-07-16,17629,Jakarta Selatan,DKI Jakarta,P1657,BRAND_G,48,149000,7152000
1672585,2019-07-16,17159,Jakarta Timur,DKI Jakarta,P1895,BRAND_J,10,740000,7400000
1672933,2019-07-16,0,unknown,unknown,P3077,BRAND_R,1,1164000,1164000
1672924,2019-07-16,0,unknown,unknown,P1954,BRAND_L,1,873000,873000
1672867,2019-07-16,17960,Bekasi,Jawa Barat,P0516,BRAND_B,2,149000,298000
1672933,2019-07-16,0,unknown,unknown,P2482,BRAND_P,1,1164000,1164000
1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1125,BRAND_D,1,1325000,1325000
1672867,2019-07-16,17960,Bekasi,Jawa Barat,P1315,BRAND_F,1,310000,310000
1672711,2019-07-16,15998,Bandung,Jawa Barat,P0508,BRAND_B,1,904000,904000
1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1906,BRAND_J,10,740000,7400000
1672732,2019-07-16,14606,Jakarta Barat,DKI Jakarta,P3653,BRAND_S,1,450000,450000
1672921,2019-07-16,0,unknown,unknown,P2089,BRAND_L,5,1748000,8740000
1672936,2019-07-16,0,unknown,unknown,P2435,BRAND_P,1,1748000,1748000
1672927,2019-07-16,0,unknown,unknown,P1638,BRAND_G,3,2039000,6117000
1672900,2019-07-16,13750,Jakarta Pusat,DKI Jakarta,P0870,BRAND_C,12,450000,5400000
1672921,2019-07-16,0,unknown,unknown,P1112,BRAND_D,2,4373000,8746000
1672936,2019-07-16,0,unknown,unknown,P3341,BRAND_S,1,450000,450000
1672936,2019-07-16,0,unknown,unknown,P2088,BRAND_L,1,1458000,1458000
1672936,2019-07-16,0,unknown,unknown,P0394,BRAND_B,1,3215000,3215000
1672903,2019-07-16,15412,Jakarta Pusat,DKI Jakarta,P3344,BRAND_S,1,520000,520000
1672936,2019-07-16,0,unknown,unknown,P3239,BRAND_S,4,520000,2080000
1672933,2019-07-16,0,unknown,unknown,P1895,BRAND_J,1,1458000,1458000
1672864,2019-07-16,12444,Lubuklinggau,Sumatra Selatan,P1010,BRAND_D,3,1500000,4500000
1672576,2019-07-16,12759,Pekanbaru,Riau,P3347,BRAND_S,20,310000,6200000
1672711,2019-07-16,15998,Bandung,Jawa Barat,P3827,BRAND_V,6,450000,2700000
1672936,2019-07-16,0,unknown,unknown,P3362,BRAND_S,5,583000,2915000
1672576,2019-07-16,12759,Pekanbaru,Riau,P3588,BRAND_S,12,695000,8340000
1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P3744,BRAND_T,5,747000,3735000
1672936,2019-07-16,0,unknown,unknown,P2612,BRAND_P,1,1748000,1748000
1672927,2019-07-16,0,unknown,unknown,P2715,BRAND_P,3,2039000,6117000
1672858,2019-07-16,17757,Tangerang,Banten,P1423,BRAND_F,1,450000,450000
1672708,2019-07-16,12474,Denpasar,Bali,P0771,BRAND_C,4,2987000,11948000
1672834,2019-07-16,17695,Jakarta Barat,DKI Jakarta,P3254,BRAND_S,12,450000,5400000
1672918,2019-07-16,12933,Jakarta Pusat,DKI Jakarta,P2928,BRAND_R,1,2795000,2795000
1672732,2019-07-16,14606,Jakarta Barat,DKI Jakarta,P1808,BRAND_H,32,159000,5088000
1672795,2019-07-16,14667,Jakarta Selatan,DKI Jakarta,P3112,BRAND_S,36,590000,21240000
1672882,2019-07-16,12583,Makassar,Sulawesi Selatan,P3010,BRAND_R,16,590000,9440000
1672867,2019-07-16,17960,Bekasi,Jawa Barat,P2794,BRAND_P,1,747000,747000
1672786,2019-07-16,15507,Tangerang,Banten,P1867,BRAND_J,4,520000,2080000
1672879,2019-07-16,14175,Jakarta Barat,DKI Jakarta,P2912,BRAND_R,12,149000,1788000
1672876,2019-07-16,15159,Jakarta Pusat,DKI Jakarta,P0720,BRAND_C,12,450000,5400000
1672879,2019-07-16,14175,Jakarta Barat,DKI Jakarta,P1441,BRAND_F,12,450000,5400000
1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P1915,BRAND_J,10,740000,7400000
1672585,2019-07-16,17159,Jakarta Timur,DKI Jakarta,P2974,BRAND_R,12,590000,7080000
1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P3080,BRAND_R,12,1045000,12540000
1672933,2019-07-16,0,unknown,unknown,P2563,BRAND_P,1,1164000,1164000
1672930,2019-07-16,0,unknown,unknown,P2470,BRAND_P,1,583000,583000
1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P1911,BRAND_J,10,740000,7400000
1672933,2019-07-16,0,unknown,unknown,P3331,BRAND_S,1,873000,873000
1672795,2019-07-16,14667,Jakarta Selatan,DKI Jakarta,P0330,BRAND_B,4,520000,2080000
1672585,2019-07-16,17159,Jakarta Timur,DKI Jakarta,P2445,BRAND_P,24,205000,4920000
1672708,2019-07-16,12474,Denpasar,Bali,P0757,BRAND_C,8,695000,5560000
1672879,2019-07-16,14175,Jakarta Barat,DKI Jakarta,P0516,BRAND_B,12,149000,1788000
1672918,2019-07-16,12933,Jakarta Pusat,DKI Jakarta,P1318,BRAND_F,1,1325000,1325000
1672933,2019-07-16,0,unknown,unknown,P0365,BRAND_B,1,583000,583000
1672711,2019-07-16,15998,Bandung,Jawa Barat,P2115,BRAND_M,4,159000,636000
1672708,2019-07-16,12474,Denpasar,Bali,P2205,BRAND_M,36,240000,8640000
1672576,2019-07-16,12759,Pekanbaru,Riau,P0765,BRAND_C,4,1465000,5860000
1672936,2019-07-16,0,unknown,unknown,P1982,BRAND_L,1,1164000,1164000
1672858,2019-07-16,17757,Tangerang,Banten,P2855,BRAND_R,10,310000,3100000
1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P0784,BRAND_C,2,2025000,4050000
1672846,2019-07-16,15498,Semarang,Jawa Tengah,P3588,BRAND_S,12,695000,8340000
1672732,2019-07-16,14606,Jakarta Barat,DKI Jakarta,P3662,BRAND_S,1,450000,450000
1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P3356,BRAND_S,2,450000,900000
1672927,2019-07-16,0,unknown,unknown,P3279,BRAND_S,1,1325000,1325000
1672876,2019-07-16,15159,Jakarta Pusat,DKI Jakarta,P2097,BRAND_L,10,590000,5900000
1672885,2019-07-16,15311,Bogor,Jawa Barat,P1191,BRAND_E,4,2095000,8380000
1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P3745,BRAND_T,5,747000,3735000
1672879,2019-07-16,14175,Jakarta Barat,DKI Jakarta,P0530,BRAND_B,12,1045000,12540000
1672786,2019-07-16,15507,Tangerang,Banten,P1518,BRAND_G,4,695000,2780000
1672834,2019-07-16,17695,Jakarta Barat,DKI Jakarta,P2110,BRAND_M,12,450000,5400000
1672846,2019-07-16,15498,Semarang,Jawa Tengah,P2089,BRAND_L,20,590000,11800000
1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P1991,BRAND_L,1,450000,450000
1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P2623,BRAND_P,6,450000,2700000
1672933,2019-07-16,0,unknown,unknown,P2130,BRAND_M,1,873000,873000
1672936,2019-07-16,0,unknown,unknown,P0537,BRAND_B,1,2913000,2913000
1672936,2019-07-16,0,unknown,unknown,P0263,BRAND_A,7,583000,4081000
1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P2866,BRAND_R,1,1045000,1045000
1672711,2019-07-16,15998,Bandung,Jawa Barat,P0881,BRAND_C,2,904000,1808000
1672864,2019-07-16,12444,Lubuklinggau,Sumatra Selatan,P0589,BRAND_B,2,5945000,11890000
1672933,2019-07-16,0,unknown,unknown,P2097,BRAND_L,1,1458000,1458000
1672933,2019-07-16,0,unknown,unknown,P3770,BRAND_T,2,303000,606000
1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P2086,BRAND_L,20,590000,11800000
1672936,2019-07-16,0,unknown,unknown,P1794,BRAND_H,2,1164000,2328000
1672930,2019-07-16,0,unknown,unknown,P2868,BRAND_R,1,1748000,1748000
1672711,2019-07-16,15998,Bandung,Jawa Barat,P2116,BRAND_M,4,159000,636000
1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1451,BRAND_F,2,450000,900000
1672582,2019-07-16,13941,Bogor,Jawa Barat,P3833,BRAND_V,12,590000,7080000
1672711,2019-07-16,15998,Bandung,Jawa Barat,P2087,BRAND_L,2,590000,1180000
1672711,2019-07-16,15998,Bandung,Jawa Barat,P3819,BRAND_U,2,450000,900000
1672882,2019-07-16,12583,Makassar,Sulawesi Selatan,P3635,BRAND_S,6,904000,5424000
1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1741,BRAND_H,4,1045000,4180000
1672858,2019-07-16,17757,Tangerang,Banten,P2790,BRAND_P,8,310000,2480000
1672711,2019-07-16,15998,Bandung,Jawa Barat,P0668,BRAND_C,12,159000,1908000
1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1895,BRAND_J,2,740000,1480000
1672714,2019-07-16,12830,Jakarta Selatan,DKI Jakarta,P2113,BRAND_M,192,107000,20544000
1672930,2019-07-16,0,unknown,unknown,P1945,BRAND_K,1,2913000,2913000
1672864,2019-07-16,12444,Lubuklinggau,Sumatra Selatan,P1552,BRAND_G,6,1045000,6270000
1672936,2019-07-16,0,unknown,unknown,P2443,BRAND_P,2,450000,900000
1672918,2019-07-16,12933,Jakarta Pusat,DKI Jakarta,P1068,BRAND_D,1,1325000,1325000
1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P1913,BRAND_J,10,740000,7400000
1672711,2019-07-16,15998,Bandung,Jawa Barat,P3214,BRAND_S,3,450000,1350000
1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P3964,BRAND_W,6,695000,4170000
1672576,2019-07-16,12759,Pekanbaru,Riau,P0761,BRAND_C,4,1465000,5860000
1672936,2019-07-16,0,unknown,unknown,P3399,BRAND_S,1,303000,303000
1672933,2019-07-16,0,unknown,unknown,P1272,BRAND_F,1,159000,159000
1672933,2019-07-16,0,unknown,unknown,P1700,BRAND_H,1,450000,450000
1672714,2019-07-16,12830,Jakarta Selatan,DKI Jakarta,P3866,BRAND_V,72,929000,66888000
1672867,2019-07-16,17960,Bekasi,Jawa Barat,P0609,BRAND_B,2,590000,1180000
1672795,2019-07-16,14667,Jakarta Selatan,DKI Jakarta,P0697,BRAND_C,1,1150000,1150000
1672864,2019-07-16,12444,Lubuklinggau,Sumatra Selatan,P1242,BRAND_E,4,1500000,6000000
1672810,2019-07-16,16526,Jakarta Selatan,DKI Jakarta,P3665,BRAND_S,2,2375000,4750000
1672879,2019-07-16,14175,Jakarta Barat,DKI Jakarta,P0011,BRAND_S,3,5945000,17835000
1672906,2019-07-16,12748,Jakarta Utara,DKI Jakarta,P0564,BRAND_B,2,2095000,4190000
1672585,2019-07-16,17159,Jakarta Timur,DKI Jakarta,P2973,BRAND_R,12,590000,7080000
1672891,2019-07-16,13178,Jakarta Selatan,DKI Jakarta,P3082,BRAND_R,12,1045000,12540000
1672933,2019-07-16,0,unknown,unknown,P3523,BRAND_S,1,1748000,1748000
1672576,2019-07-16,12759,Pekanbaru,Riau,P0845,BRAND_C,12,695000,8340000
1672909,2019-07-16,17841,Jakarta Utara,DKI Jakarta,P2413,BRAND_P,4,113000,452000
1682794,2019-08-16,16365,Jakarta Selatan,DKI Jakarta,P0514,BRAND_B,5,747000,3735000
1682923,2019-08-16,14426,Yogyakarta,Yogyakarta,P3596,BRAND_S,6,1745000,10470000
1682932,2019-08-16,16839,Surabaya,Jawa Timur,P1866,BRAND_J,48,264000,12672000
1682779,2019-08-16,0,unknown,unknown,P1691,BRAND_H,12,450000,5400000
1682989,2019-08-16,17625,Bandung,Jawa Barat,P0715,BRAND_C,2,904000,1808000
1682779,2019-08-16,0,unknown,unknown,P3256,BRAND_S,5,1458000,7290000
1682776,2019-08-16,15061,Jakarta Utara,DKI Jakarta,P1663,BRAND_G,18,904000,16272000
1682815,2019-08-16,0,unknown,unknown,P2086,BRAND_L,2,1748000,3496000
1682779,2019-08-16,0,unknown,unknown,P4087,BRAND_W,3,583000,1749000
1682812,2019-08-16,17920,Jakarta Selatan,DKI Jakarta,P0311,BRAND_B,1,1745000,1745000
1682815,2019-08-16,0,unknown,unknown,P3080,BRAND_R,4,1458000,5832000
1682827,2019-08-16,15005,Jakarta Selatan,DKI Jakarta,P2088,BRAND_L,2,590000,1180000
1682815,2019-08-16,0,unknown,unknown,P4086,BRAND_W,16,873000,13968000
1682779,2019-08-16,0,unknown,unknown,P3320,BRAND_S,8,1164000,9312000
1682779,2019-08-16,0,unknown,unknown,P0442,BRAND_B,1,873000,873000
1682779,2019-08-16,0,unknown,unknown,P3396,BRAND_S,13,303000,3939000
1682779,2019-08-16,0,unknown,unknown,P1912,BRAND_J,1,1458000,1458000
1683061,2019-08-16,13563,Jakarta Selatan,DKI Jakarta,P2081,BRAND_L,1,4475000,4475000
1682992,2019-08-16,12627,Denpasar,Bali,P3082,BRAND_R,6,1045000,6270000
1683061,2019-08-16,13563,Jakarta Selatan,DKI Jakarta,P1875,BRAND_J,24,79000,1896000
1682992,2019-08-16,12627,Denpasar,Bali,P2103,BRAND_L,20,590000,11800000
1682791,2019-08-16,15829,Malang,Jawa Timur,P2169,BRAND_M,6,1045000,6270000
1682779,2019-08-16,0,unknown,unknown,P3341,BRAND_S,1,450000,450000
1683022,2019-08-16,15640,Surakarta,Jawa Tengah,P1902,BRAND_J,10,740000,7400000
1682779,2019-08-16,0,unknown,unknown,P1444,BRAND_F,1,583000,583000
1682779,2019-08-16,0,unknown,unknown,P1467,BRAND_F,2,1458000,2916000
1682779,2019-08-16,0,unknown,unknown,P1022,BRAND_D,35,450000,15750000
1682779,2019-08-16,0,unknown,unknown,P1200,BRAND_E,3,303000,909000
1682779,2019-08-16,0,unknown,unknown,P3647,BRAND_S,2,873000,1746000
1683031,2019-08-16,18262,Jakarta Selatan,DKI Jakarta,P2915,BRAND_R,24,54000,1296000
1682986,2019-08-16,0,unknown,unknown,P2860,BRAND_R,2,450000,900000
1682968,2019-08-16,15704,Tangerang,Banten,P1897,BRAND_J,6,740000,4440000
1682779,2019-08-16,0,unknown,unknown,P3077,BRAND_R,8,583000,4664000
1682926,2019-08-16,14426,Yogyakarta,Yogyakarta,P3357,BRAND_S,24,450000,10800000
1682926,2019-08-16,14426,Yogyakarta,Yogyakarta,P3356,BRAND_S,24,450000,10800000
1682974,2019-08-16,12438,Lubuklinggau,Sumatra Selatan,P0772,BRAND_C,2,3494000,6988000
1682815,2019-08-16,0,unknown,unknown,P2093,BRAND_L,1,1748000,1748000
1682779,2019-08-16,0,unknown,unknown,P3906,BRAND_V,2,2623000,5246000
1682779,2019-08-16,0,unknown,unknown,P3694,BRAND_T,1,303000,303000
1682779,2019-08-16,0,unknown,unknown,P3400,BRAND_S,2,303000,606000
1682779,2019-08-16,0,unknown,unknown,P3437,BRAND_S,4,303000,1212000
1682776,2019-08-16,15061,Jakarta Utara,DKI Jakarta,P2968,BRAND_R,72,3844000,276768000
1682986,2019-08-16,0,unknown,unknown,P3136,BRAND_S,2,450000,900000
1683031,2019-08-16,18262,Jakarta Selatan,DKI Jakarta,P0531,BRAND_B,24,54000,1296000
1682779,2019-08-16,0,unknown,unknown,P1914,BRAND_J,3,1458000,4374000
1683022,2019-08-16,15640,Surakarta,Jawa Tengah,P0784,BRAND_C,24,1745000,41880000
1682779,2019-08-16,0,unknown,unknown,P1543,BRAND_G,14,1164000,16296000
1682935,2019-08-16,15815,Malang,Jawa Timur,P0085,BRAND_A,32,450000,14400000
1682974,2019-08-16,12438,Lubuklinggau,Sumatra Selatan,P1080,BRAND_D,8,450000,3600000
1682779,2019-08-16,0,unknown,unknown,P0607,BRAND_B,1,3789000,3789000
1682779,2019-08-16,0,unknown,unknown,P2226,BRAND_M,6,873000,5238000
1682779,2019-08-16,0,unknown,unknown,P1892,BRAND_J,8,740000,5920000
1682965,2019-08-16,15854,Jakarta Utara,DKI Jakarta,P4009,BRAND_W,6,1045000,6270000
1682779,2019-08-16,0,unknown,unknown,P1191,BRAND_E,1,4373000,4373000
1683004,2019-08-16,16711,Surakarta,Jawa Tengah,P1237,BRAND_E,9,1745000,15705000
1682791,2019-08-16,15829,Malang,Jawa Timur,P2865,BRAND_R,6,1045000,6270000
1682989,2019-08-16,17625,Bandung,Jawa Barat,P3517,BRAND_S,2,2025000,4050000
1682779,2019-08-16,0,unknown,unknown,P4168,BRAND_Y,11,233000,2563000
1683016,2019-08-16,17961,Jakarta Utara,DKI Jakarta,P1700,BRAND_H,4,240000,960000
1682779,2019-08-16,0,unknown,unknown,P3752,BRAND_T,1,873000,873000
1682812,2019-08-16,17920,Jakarta Selatan,DKI Jakarta,P2697,BRAND_P,1,1045000,1045000
1682779,2019-08-16,0,unknown,unknown,P2094,BRAND_L,2,1458000,2916000
1682989,2019-08-16,17625,Bandung,Jawa Barat,P2521,BRAND_P,2,1745000,3490000
1682992,2019-08-16,12627,Denpasar,Bali,P0371,BRAND_B,3,2095000,6285000
1682812,2019-08-16,17920,Jakarta Selatan,DKI Jakarta,P3018,BRAND_R,2,695000,1390000
1682815,2019-08-16,0,unknown,unknown,P2932,BRAND_R,12,1748000,20976000
1682989,2019-08-16,17625,Bandung,Jawa Barat,P0055,BRAND_A,3,520000,1560000
1683019,2019-08-16,16161,Jakarta Barat,DKI Jakarta,P1901,BRAND_J,10,740000,7400000
1682779,2019-08-16,0,unknown,unknown,P0099,BRAND_A,1,873000,873000
1682779,2019-08-16,0,unknown,unknown,P0831,BRAND_C,1,159000,159000
1682992,2019-08-16,12627,Denpasar,Bali,P3255,BRAND_S,3,1745000,5235000
1682989,2019-08-16,17625,Bandung,Jawa Barat,P0176,BRAND_A,4,884000,3536000
1683061,2019-08-16,13563,Jakarta Selatan,DKI Jakarta,P3617,BRAND_S,1,5245000,5245000
1683013,2019-08-16,15189,Bogor,Jawa Barat,P2976,BRAND_R,36,450000,16200000
1682815,2019-08-16,0,unknown,unknown,P0166,BRAND_A,1,2913000,2913000
1683013,2019-08-16,15189,Bogor,Jawa Barat,P3266,BRAND_S,16,1465000,23440000
1682968,2019-08-16,15704,Tangerang,Banten,P1892,BRAND_J,8,740000,5920000
1682812,2019-08-16,17920,Jakarta Selatan,DKI Jakarta,P1354,BRAND_F,3,1325000,3975000
1682974,2019-08-16,12438,Lubuklinggau,Sumatra Selatan,P2759,BRAND_P,12,590000,7080000
1683022,2019-08-16,15640,Surakarta,Jawa Tengah,P2522,BRAND_P,12,303000,3636000
1683061,2019-08-16,13563,Jakarta Selatan,DKI Jakarta,P2545,BRAND_P,1,2375000,2375000
1682923,2019-08-16,14426,Yogyakarta,Yogyakarta,P2518,BRAND_P,4,2025000,8100000
1682983,2019-08-16,15704,Tangerang,Banten,P1891,BRAND_J,12,740000,8880000
1682812,2019-08-16,17920,Jakarta Selatan,DKI Jakarta,P3388,BRAND_S,1,450000,450000
1682779,2019-08-16,0,unknown,unknown,P2324,BRAND_N,4,583000,2332000
1682998,2019-08-16,0,unknown,unknown,P0264,BRAND_A,12,159000,1908000
1682998,2019-08-16,0,unknown,unknown,P4100,BRAND_W,4,113000,452000
1682815,2019-08-16,0,unknown,unknown,P0736,BRAND_C,42,873000,36666000
1682785,2019-08-16,14852,Bandung,Jawa Barat,P1153,BRAND_D,6,590000,3540000
1683025,2019-08-16,18150,Jakarta Selatan,DKI Jakarta,P1301,BRAND_F,6,747000,4482000
1683022,2019-08-16,15640,Surakarta,Jawa Tengah,P1081,BRAND_D,8,450000,3600000
1682779,2019-08-16,0,unknown,unknown,P1388,BRAND_F,1,1164000,1164000
1682923,2019-08-16,14426,Yogyakarta,Yogyakarta,P1867,BRAND_J,12,520000,6240000
1683019,2019-08-16,16161,Jakarta Barat,DKI Jakarta,P2103,BRAND_L,10,590000,5900000
1682923,2019-08-16,14426,Yogyakarta,Yogyakarta,P1868,BRAND_J,6,1500000,9000000
1682779,2019-08-16,0,unknown,unknown,P1902,BRAND_J,2,1458000,2916000
1682989,2019-08-16,17625,Bandung,Jawa Barat,P1733,BRAND_H,8,310000,2480000
1682779,2019-08-16,0,unknown,unknown,P2064,BRAND_L,3,303000,909000
1682923,2019-08-16,14426,Yogyakarta,Yogyakarta,P3909,BRAND_V,4,2987000,11948000
1682989,2019-08-16,17625,Bandung,Jawa Barat,P2106,BRAND_L,3,904000,2712000
1682779,2019-08-16,0,unknown,unknown,P0681,BRAND_C,7,159000,1113000
